Date,Open,High,Low,Close,Adj Close,Volume
2012-03-29,352.562500,354.793762,345.975006,349.000000,262.928345,14000208
2012-03-30,351.237488,359.125000,350.375000,358.287506,269.925385,7963600
2012-04-02,358.000000,361.093750,355.125000,356.274994,268.409241,4851584
2012-04-03,358.287506,359.706238,355.318756,357.306244,269.186096,5451584
2012-04-04,356.125000,359.368744,355.500000,356.387512,268.493958,5254144
2012-04-09,354.687500,357.418762,351.549988,352.843750,265.824127,6541568
2012-04-10,355.250000,355.956238,342.125000,346.424988,260.988342,7243056
2012-04-11,346.118744,353.125000,342.899994,350.549988,264.096130,8179640
2012-04-12,352.843750,353.981262,342.306244,343.831238,259.034363,11805608
2012-04-13,314.750000,315.337494,298.637512,300.318756,226.253113,75255568
2012-04-16,300.000000,303.318756,291.631256,295.568756,222.674576,33491480
2012-04-17,299.875000,299.875000,292.012512,297.587494,224.195404,23687088
2012-04-18,300.000000,300.318756,294.375000,296.406250,223.305481,19165328
2012-04-19,297.487488,301.868744,296.000000,300.674988,226.521439,17113512
2012-04-20,299.343750,303.549988,295.312500,300.924988,226.709778,11507520
2012-04-23,298.750000,298.750000,288.125000,288.862488,217.622208,18136696
2012-04-24,288.831238,295.600006,274.787506,293.693756,221.261963,53037912
2012-04-25,293.712494,295.625000,287.906250,293.743744,221.299591,24638504
2012-04-26,293.750000,297.350006,292.793762,294.524994,221.888138,17137064
2012-04-27,294.625000,299.750000,294.375000,298.875000,225.165375,14062464
2012-04-30,299.000000,308.500000,298.793762,307.762512,231.861115,10869608
2012-05-02,308.125000,311.000000,307.718750,309.000000,232.793289,10124688
2012-05-03,307.500000,312.156250,307.500000,310.362488,233.819794,11400728
2012-05-04,310.250000,312.250000,302.924988,305.243744,229.963501,10800888
2012-05-07,301.125000,306.100006,295.987488,304.700012,229.553818,10710000
2012-05-08,299.375000,300.968750,291.143738,299.237488,225.438507,11526640
2012-05-09,296.000000,299.350006,294.075012,295.781250,222.834625,10498144
2012-05-10,296.000000,298.106262,290.287506,293.024994,220.758179,9084024
2012-05-11,293.000000,295.000000,286.506256,288.912506,217.659912,8901312
2012-05-14,290.024994,293.187500,288.012512,292.368744,220.263733,7918416
2012-05-15,288.125000,303.625000,288.125000,301.899994,227.444382,10267152
2012-05-16,297.250000,298.125000,294.250000,296.056244,223.041824,8589288
2012-05-17,296.056244,297.181244,293.299988,296.318756,223.239609,5807416
2012-05-18,290.668762,300.625000,287.768738,297.856262,224.397888,5938160
2012-05-21,298.112488,298.187500,290.500000,292.556244,220.405014,4776760
2012-05-22,294.375000,296.006256,290.456238,292.637512,220.466248,5823208
2012-05-23,294.375000,295.600006,288.399994,293.524994,221.134811,5402032
2012-05-24,293.625000,298.612488,289.125000,297.600006,225.163712,7612048
2012-05-25,295.375000,298.125000,293.881256,296.606262,224.411819,4313728
2012-05-28,299.250000,299.750000,295.325012,298.225006,225.636673,4725784
2012-05-29,298.875000,303.125000,297.250000,301.187500,227.878021,5144760
2012-05-30,300.875000,307.350006,299.087494,304.037506,230.034302,8051488
2012-05-31,301.000000,319.000000,298.887512,303.668762,229.755249,21626352
2012-06-01,301.875000,303.937500,297.875000,298.649994,225.958069,6543040
2012-06-04,296.750000,299.543762,293.125000,298.200012,225.617691,4812088
2012-06-05,298.125000,301.487488,296.837494,298.606262,225.925018,5992720
2012-06-06,299.649994,304.168762,299.549988,301.937500,228.445465,8777184
2012-06-07,306.000000,308.106262,304.518738,306.618744,231.987335,6647088
2012-06-08,311.112488,311.112488,299.100006,302.406250,228.800140,5564824
2012-06-11,303.375000,306.593750,301.862488,303.206238,229.405411,3553784
2012-06-12,300.274994,308.750000,300.274994,307.256256,232.469559,4134680
2012-06-13,306.406250,311.212494,305.250000,308.762512,233.609299,6157784
2012-06-14,307.625000,313.750000,307.625000,312.287506,236.276230,7883336
2012-06-15,313.756256,316.500000,312.843750,315.318756,238.569672,6311512
2012-06-18,316.875000,318.043762,312.062500,313.962494,237.543579,7117032
2012-06-19,312.500000,313.125000,307.237488,309.625000,234.261810,6414080
2012-06-20,310.000000,310.625000,306.618744,308.762512,233.609299,6535976
2012-06-21,307.000000,312.875000,305.018738,311.412506,235.614212,6536616
2012-06-22,306.218750,310.562500,303.306244,309.306244,234.020676,6414328
2012-06-25,309.362488,311.000000,307.281250,308.518738,233.424820,7949448
2012-06-26,306.637512,307.487488,303.693756,305.049988,230.800323,10330160
2012-06-27,306.500000,309.375000,306.056244,308.512512,233.420120,8677384
2012-06-28,308.125000,312.125000,306.043762,309.162506,233.911880,7612976
2012-06-29,311.750000,314.875000,309.524994,313.649994,237.307129,9364968
2012-07-02,312.875000,314.850006,311.337494,312.424988,236.380280,5175216
2012-07-03,314.531250,314.531250,309.575012,311.318756,235.543365,6428808
2012-07-04,312.500000,313.106262,308.625000,309.924988,234.488800,6390816
2012-07-05,310.031250,311.000000,307.812500,310.031250,234.569153,5780464
2012-07-06,309.500000,310.625000,305.000000,305.581238,231.202316,4887440
2012-07-09,302.637512,308.612488,300.250000,304.743744,230.568665,7314680
2012-07-10,305.500000,307.912506,305.168762,307.424988,232.597305,7054720
2012-07-11,306.250000,312.799988,305.625000,308.875000,233.694366,16945880
2012-07-12,281.250000,285.000000,277.375000,283.049988,214.155197,54271864
2012-07-13,277.250000,282.350006,277.250000,278.725006,210.882889,26756504
2012-07-16,278.750000,280.174988,270.406250,271.412506,205.350296,18441096
2012-07-17,273.112488,274.750000,270.287506,271.406250,205.345566,13503128
2012-07-18,271.406250,273.612488,270.375000,272.362488,206.069046,7873264
2012-07-19,275.000000,281.250000,274.156250,280.649994,212.339340,10912392
2012-07-20,280.612488,280.612488,275.662506,277.343750,209.837845,5153832
2012-07-23,275.000000,276.237488,272.825012,273.637512,207.033737,3890800
2012-07-24,273.812500,276.500000,270.637512,271.081238,205.099655,7153512
2012-07-25,271.750000,272.500000,268.750000,271.068756,205.090210,7036544
2012-07-26,270.875000,270.875000,262.656250,265.475006,200.857956,11975336
2012-07-27,270.250000,270.500000,263.662506,268.581238,203.208160,9862488
2012-07-30,270.000000,276.875000,269.693756,276.212494,208.981949,7166920
2012-07-31,276.875000,279.500000,273.125000,278.368744,210.613388,6914440
2012-08-01,276.875000,278.799988,275.093750,277.318756,209.818939,3047984
2012-08-02,277.250000,278.350006,274.375000,275.718750,208.608383,2420032
2012-08-03,274.531250,277.168762,273.137512,276.062500,208.868484,3095592
2012-08-06,277.774994,279.362488,275.924988,277.100006,209.653442,3250784
2012-08-07,279.000000,283.674988,277.762512,281.662506,213.105408,5465344
2012-08-08,282.750000,286.875000,282.500000,285.450012,215.970993,8039104
2012-08-09,286.281250,288.937500,284.375000,285.256256,215.824432,6931096
2012-08-10,284.750000,290.125000,283.000000,289.131256,218.756271,5635688
2012-08-13,287.662506,291.375000,287.512512,290.012512,219.423080,4013928
2012-08-14,289.162506,291.875000,286.168762,291.168762,220.297852,4044816
2012-08-16,291.018738,291.018738,287.631256,289.431244,218.983185,3729624
2012-08-17,290.500000,294.375000,289.537506,293.881256,222.350082,8493280
2012-08-21,295.625000,304.875000,295.625000,301.125000,227.830750,12206136
2012-08-22,300.362488,305.000000,299.268738,304.200012,230.157257,5149168
2012-08-23,304.375000,310.375000,303.031250,309.649994,234.280731,14722856
2012-08-24,306.000000,307.293762,304.250000,305.600006,231.216507,6724512
2012-08-27,303.774994,305.812500,300.700012,301.487488,228.105011,7891360
2012-08-28,299.625000,306.431244,299.625000,302.643738,228.979813,5666056
2012-08-29,302.750000,302.750000,297.806244,298.537506,225.873001,5616416
2012-08-30,297.981262,300.768738,296.256256,299.087494,226.289139,11175392
2012-08-31,298.250000,298.250000,294.343750,295.206238,223.352646,5811064
2012-09-03,295.750000,299.862488,294.750000,295.637512,223.678925,4321512
2012-09-04,295.043762,296.500000,293.012512,295.100006,223.272217,2333328
2012-09-05,293.375000,294.625000,291.524994,292.431244,221.253006,4013224
2012-09-06,293.812500,303.487488,293.812500,302.750000,229.060196,7623384
2012-09-07,306.875000,311.750000,306.387512,310.906250,235.231232,6075696
2012-09-08,null,null,null,null,null,null
2012-09-10,312.000000,315.875000,309.843750,314.043762,237.605057,7337320
2012-09-11,312.500000,316.993744,309.325012,316.187500,239.226959,5441904
2012-09-12,316.375000,318.743744,315.143738,317.462494,240.191635,5083328
2012-09-13,317.350006,320.862488,314.750000,319.381256,241.643402,5249704
2012-09-14,323.500000,330.587494,323.262512,329.012512,248.930344,10627848
2012-09-17,331.125000,331.125000,318.375000,320.562500,242.537109,9859272
2012-09-18,322.500000,327.375000,322.250000,325.100006,245.970215,7184200
2012-09-20,319.575012,330.625000,319.575012,327.149994,247.521179,11625136
2012-09-21,326.918762,331.250000,322.950012,324.162506,245.260895,12293872
2012-09-24,325.000000,326.237488,321.893738,325.018738,245.908661,8854032
2012-09-25,323.750000,326.375000,323.506256,324.756256,245.710052,8849752
2012-09-26,322.250000,325.000000,320.893738,323.662506,244.882614,8489904
2012-09-27,324.062500,324.125000,316.843750,318.668762,241.104355,13822880
2012-09-28,320.125000,322.487488,315.774994,316.868744,239.742416,9685224
2012-10-01,318.912506,327.524994,318.625000,326.206238,246.807144,8826288
2012-10-03,325.656250,327.393738,320.062500,322.281250,243.837570,7823624
2012-10-04,321.887512,324.362488,319.631256,321.956238,243.591583,7164280
2012-10-05,323.125000,323.125000,257.568756,315.856262,238.976379,11632000
2012-10-08,315.600006,317.862488,307.500000,311.024994,235.321060,8077440
2012-10-09,313.125000,318.750000,310.500000,317.031250,239.865326,9084320
2012-10-10,313.387512,316.018738,311.200012,313.018738,236.829498,5932104
2012-10-11,312.000000,322.506256,310.149994,316.649994,239.576950,14966400
2012-10-12,293.750000,305.981262,288.875000,299.418762,226.539795,56701776
2012-10-15,298.212494,301.500000,294.100006,295.700012,223.726227,14790120
2012-10-16,297.487488,298.625000,293.375000,294.462494,222.789856,7282048
2012-10-17,297.006256,297.375000,294.656250,296.268738,224.156479,5707320
2012-10-18,295.500000,299.625000,293.137512,297.200012,226.293274,10192576
2012-10-19,295.750000,299.625000,295.750000,297.918762,226.840485,10937200
2012-10-22,296.031250,299.750000,296.031250,298.193756,227.049820,4566864
2012-10-23,295.250000,298.000000,293.750000,294.137512,223.961334,4743144
2012-10-25,292.875000,294.637512,291.268738,293.093750,223.166672,11256776
2012-10-29,290.125000,292.375000,288.412506,291.937500,222.286255,4736664
2012-10-30,290.750000,295.625000,290.750000,294.793762,224.461075,5728256
2012-10-31,293.750000,296.812500,293.193756,295.375000,224.903641,6517320
2012-11-01,295.250000,296.250000,292.637512,295.581238,225.060654,7010976
2012-11-02,296.375000,300.575012,296.137512,298.512512,227.292572,7049216
2012-11-05,297.887512,298.825012,295.937500,297.306244,226.374115,4959200
2012-11-06,298.000000,300.812500,296.406250,297.706238,226.678680,6815768
2012-11-07,297.750000,301.750000,296.881256,300.549988,228.843933,4695264
2012-11-08,296.500000,298.068756,295.625000,296.912506,226.074280,5229160
2012-11-09,295.625000,295.625000,293.125000,293.587494,223.542618,5938920
2012-11-11,null,null,null,null,null,null
2012-11-12,294.375000,296.125000,291.693756,294.868744,224.518112,3696192
2012-11-15,291.893738,292.125000,284.850006,287.037506,218.555298,9133048
2012-11-16,286.375000,298.375000,286.375000,292.918762,223.033417,13693104
2012-11-19,293.000000,297.649994,292.081238,294.818756,224.480133,4036128
2012-11-20,297.143738,297.143738,289.100006,290.593750,221.263123,5440304
2012-11-21,291.212494,295.487488,290.174988,293.731262,223.652008,6989808
2012-11-22,293.500000,299.000000,291.875000,297.825012,226.769104,5827312
2012-11-23,297.750000,299.875000,294.631256,297.193756,226.288483,3477736
2012-11-26,298.843750,302.625000,298.843750,302.174988,230.081299,3788056
2012-11-27,302.750000,310.000000,302.731262,308.831238,235.149414,5717304
2012-11-29,306.250000,307.406250,303.312500,305.656250,232.731873,10365096
2012-11-30,305.200012,309.556244,303.131256,304.606262,231.932419,7050712
2012-12-03,304.625000,306.625000,303.043762,304.893738,232.151352,5202984
2012-12-04,303.625000,305.875000,301.875000,304.681244,231.989624,4510288
2012-12-05,303.625000,303.750000,297.187500,297.812500,226.759552,13995024
2012-12-06,299.250000,299.250000,289.243744,292.287506,222.552734,11011928
2012-12-07,290.125000,293.562500,288.887512,290.143738,220.920471,9485912
2012-12-10,290.118744,293.000000,287.375000,289.193756,220.197113,6829920
2012-12-11,289.500000,292.006256,285.356262,286.756256,218.341141,11384424
2012-12-12,288.750000,290.475006,285.781250,287.225006,218.698120,15359688
2012-12-13,288.118744,289.206238,284.049988,285.443756,217.341843,9967112
2012-12-14,284.125000,286.881256,283.250000,284.850006,216.889725,8507992
2012-12-17,283.375000,286.481262,282.118744,283.281250,215.695251,10961640
2012-12-18,282.500000,284.274994,280.625000,283.875000,216.147324,8292000
2012-12-19,284.250000,287.487488,283.756256,287.018738,218.541016,9991896
2012-12-20,288.262512,288.750000,284.750000,287.450012,218.869431,8441728
2012-12-21,287.375000,290.162506,285.850006,287.106262,218.607666,6924016
2012-12-24,290.137512,291.049988,289.125000,290.287506,221.029953,4323992
2012-12-26,290.375000,291.362488,288.043762,289.406250,220.358902,3263560
2012-12-27,290.975006,291.125000,284.581238,285.968750,217.741562,8110232
2012-12-28,287.762512,290.687500,286.056244,290.399994,221.115585,7064256
2012-12-31,289.375000,290.512512,287.962494,289.837494,220.687271,3451824
2013-01-01,290.950012,291.237488,288.193756,288.606262,219.749786,2959992
2013-01-02,289.524994,291.000000,287.937500,288.649994,219.783066,4349944
2013-01-03,289.375000,293.606262,288.875000,292.237488,222.514679,10599288
2013-01-04,293.549988,294.368744,291.500000,293.693756,223.623505,8454008
2013-01-07,293.887512,297.487488,291.943756,296.850006,226.026718,8761624
2013-01-08,295.625000,295.993744,290.437500,293.000000,223.095306,12867424
2013-01-09,292.524994,295.225006,290.412506,291.375000,221.857941,6149968
2013-01-10,291.375000,292.831238,288.649994,290.287506,221.029953,10901016
2013-01-11,315.125000,340.250000,315.125000,339.012512,258.130035,92852568
2013-01-14,344.975006,354.618744,344.031250,350.812500,267.114685,50924760
2013-01-15,350.750000,351.181244,346.812500,348.381256,265.263550,20377880
2013-01-16,347.625000,348.600006,344.437500,345.931244,263.398071,11660824
2013-01-17,349.000000,350.831238,347.399994,349.743744,266.300995,11767072
2013-01-18,350.625000,351.250000,347.181244,348.506256,265.358643,7290592
2013-01-21,345.381256,351.325012,345.381256,349.537506,266.143860,5899560
2013-01-22,349.200012,349.831238,347.125000,347.943756,264.930450,5110280
2013-01-23,347.625000,349.750000,347.625000,348.700012,265.506195,7458712
2013-01-24,351.250000,353.500000,348.843750,349.774994,266.324768,11211296
2013-01-25,351.250000,353.500000,348.893738,351.831238,267.890350,8442536
2013-01-28,351.500000,353.450012,350.125000,351.331238,267.509674,6723008
2013-01-29,350.750000,353.125000,348.568756,349.875000,266.400848,6197184
2013-01-30,350.593750,350.743744,347.568756,348.831238,265.606171,6805528
2013-01-31,349.000000,350.887512,346.250000,348.687500,265.496704,17480440
2013-02-01,348.887512,350.237488,344.000000,346.368744,263.731079,7899648
2013-02-04,347.625000,348.750000,343.125000,345.950012,263.412354,7500016
2013-02-05,345.406250,347.793762,343.193756,344.487488,262.298767,6166112
2013-02-06,346.906250,348.506256,344.481262,347.000000,264.211823,9097344
2013-02-07,348.250000,349.875000,347.506256,348.687500,265.496704,10704472
2013-02-08,347.893738,352.087494,346.531250,348.681244,265.491943,5482696
2013-02-11,350.156250,351.868744,348.112488,349.006256,265.739380,7394792
2013-02-12,346.250000,346.762512,342.718750,344.406250,262.236877,4442392
2013-02-13,344.625000,349.643738,343.125000,348.693756,265.501465,6322888
2013-02-14,349.299988,353.500000,349.293762,351.593750,267.709625,6894000
2013-02-15,348.750000,351.062500,347.037506,348.575012,265.411011,5194256
2013-02-18,347.875000,348.337494,345.375000,347.512512,264.602020,2754784
2013-02-19,347.512512,353.125000,345.881256,352.556244,268.442352,4643344
2013-02-20,353.156250,354.043762,351.062500,352.431244,268.347290,5545224
2013-02-21,350.200012,352.487488,349.143738,350.975006,267.238403,5558744
2013-02-22,349.837494,356.875000,349.637512,355.068756,270.355499,8703536
2013-02-25,358.750000,365.250000,358.450012,364.725006,277.707977,10457648
2013-02-26,364.500000,371.174988,364.500000,369.975006,281.705414,12173544
2013-02-27,368.500000,368.500000,362.762512,363.818756,277.017883,7029760
2013-02-28,364.412506,366.981262,360.674988,363.375000,276.680023,11808104
2013-03-01,364.250000,370.174988,361.500000,364.225006,277.327209,8414632
2013-03-04,365.750000,367.812500,359.018738,362.931244,276.342072,10108320
2013-03-05,365.568756,367.424988,364.156250,365.162506,278.041077,7171944
2013-03-06,368.375000,372.087494,365.781250,371.262512,282.685638,12205480
2013-03-07,372.656250,376.225006,372.500000,375.543762,285.945465,13715360
2013-03-08,373.500000,373.625000,369.656250,371.281250,282.700012,6162896
2013-03-11,372.725006,373.750000,366.250000,368.218750,280.368073,4866160
2013-03-12,367.500000,368.087494,364.000000,364.762512,277.736572,5714056
2013-03-13,361.250000,361.250000,356.262512,357.931244,272.535065,10730136
2013-03-14,358.250000,361.112488,355.362488,359.262512,273.548706,8332320
2013-03-15,359.543762,363.956238,358.506256,359.781250,273.943726,7260792
2013-03-18,358.281250,361.250000,356.375000,357.593750,272.278015,6446824
2013-03-19,359.375000,360.774994,355.137512,357.000000,271.825958,11976144
2013-03-20,358.100006,359.337494,353.443756,358.206238,272.744354,8994640
2013-03-21,360.375000,361.812500,357.750000,359.100006,273.424988,9940080
2013-03-22,356.243744,359.437500,353.750000,357.899994,272.511200,7370288
2013-03-25,355.649994,358.125000,354.081238,356.593750,271.516663,5036856
2013-03-26,355.625000,358.706238,354.250000,356.818756,271.688049,3415584
2013-03-28,358.125000,362.118744,356.399994,361.168762,275.000092,12348048
2013-04-01,363.843750,369.193756,363.843750,368.024994,280.220551,7422040
2013-04-02,366.250000,373.712494,364.356262,371.131256,282.585785,9720888
2013-04-03,368.612488,374.943756,368.500000,371.056244,282.528717,8355472
2013-04-04,368.125000,368.643738,359.006256,360.006256,274.115051,7499960
2013-04-05,359.875000,362.375000,356.250000,358.231262,272.763519,4372960
2013-04-08,356.250000,359.206238,353.406250,353.987488,269.532196,3716360
2013-04-09,354.193756,354.868744,344.531250,345.793762,263.293427,10840656
2013-04-10,350.375000,353.475006,347.031250,351.956238,267.985626,6551616
2013-04-11,358.312500,366.950012,354.362488,364.587494,277.603210,17018672
2013-04-12,328.131256,328.131256,283.587494,287.081238,218.588623,98027744
2013-04-15,286.250000,294.625000,275.500000,292.381256,222.624176,66559976
2013-04-16,289.875000,290.750000,285.875000,287.031250,218.550537,14301736
2013-04-17,287.500000,288.993744,281.250000,285.481262,217.370361,15149144
2013-04-18,285.799988,290.375000,285.162506,286.962494,218.498184,13224368
2013-04-22,286.450012,286.625000,277.943756,280.568756,213.629883,15401288
2013-04-23,281.250000,283.825012,280.549988,282.781250,215.314499,7869960
2013-04-25,281.000000,281.250000,277.893738,278.462494,212.026138,13762344
2013-04-26,277.512512,279.725006,275.312500,276.500000,210.531906,11129584
2013-04-29,275.750000,281.100006,273.250000,278.662506,212.178513,8965680
2013-04-30,279.250000,280.293762,277.774994,279.431244,212.763733,8840720
2013-05-02,279.500000,286.431244,279.500000,285.837494,217.641602,9376184
2013-05-03,287.093750,290.500000,284.774994,288.493744,219.664108,9117192
2013-05-06,289.375000,293.125000,289.375000,292.637512,222.819305,6000104
2013-05-07,293.750000,294.375000,290.593750,293.600006,223.552155,6983104
2013-05-08,295.625000,297.500000,292.256256,293.831238,223.728180,7278352
2013-05-09,293.987488,296.112488,293.750000,295.174988,224.751312,4561424
2013-05-10,295.262512,298.125000,294.637512,296.443756,225.717407,4534040
2013-05-13,294.375000,295.268738,291.287506,292.450012,222.676483,5014960
2013-05-14,292.162506,296.350006,292.162506,293.756256,223.671097,4484448
2013-05-15,294.125000,296.587494,293.424988,295.056244,224.660919,8893176
2013-05-16,294.187500,294.975006,289.156250,291.575012,222.010254,6991752
2013-05-17,292.112488,296.125000,291.875000,293.968750,223.832870,6431752
2013-05-20,293.250000,297.875000,293.000000,296.506256,225.764954,8758288
2013-05-21,296.274994,302.131256,295.868744,299.700012,228.196747,5660128
2013-05-22,300.000000,304.125000,297.281250,298.162506,227.026093,6245672
2013-05-23,297.000000,302.406250,294.518738,294.981262,224.603821,5100584
2013-05-24,295.200012,298.125000,291.750000,293.487488,223.466461,3688648
2013-05-27,292.649994,298.250000,291.287506,296.587494,225.826874,3325168
2013-05-28,296.250000,297.500000,294.206238,295.774994,225.208176,4234952
2013-05-29,296.250000,298.875000,291.625000,294.049988,223.894775,5166528
2013-05-30,291.687500,293.581238,289.562500,292.681244,225.440155,6338632
2013-05-31,292.750000,304.362488,292.750000,301.462494,232.203873,18498304
2013-06-03,315.625000,328.125000,309.393738,314.262512,242.063232,33215248
2013-06-04,311.250000,314.931244,307.950012,311.987488,240.310883,11714560
2013-06-05,310.000000,311.274994,306.875000,307.656250,236.974701,5078784
2013-06-06,306.250000,306.831238,301.987488,303.706238,233.932175,7509232
2013-06-07,303.125000,309.112488,302.500000,305.850006,235.583435,6618168
2013-06-10,307.500000,312.250000,307.149994,310.843750,239.429916,4289040
2013-06-11,311.250000,314.312500,308.231262,309.437500,238.346741,5957704
2013-06-12,307.781250,313.299988,301.606262,302.668762,233.133041,5927288
2013-06-13,303.000000,303.125000,296.875000,297.487488,229.142120,4154328
2013-06-14,298.962494,301.125000,297.143738,299.368744,230.591217,5584064
2013-06-17,301.431244,303.250000,299.356262,302.825012,233.253357,2720504
2013-06-18,303.750000,307.500000,303.087494,305.818756,235.559341,4284904
2013-06-19,305.750000,306.087494,300.912506,304.793762,234.769836,5836832
2013-06-20,303.500000,306.000000,292.843750,296.137512,228.102264,6802928
2013-06-21,296.325012,304.000000,296.325012,302.343750,232.882736,6161368
2013-06-24,300.312500,300.406250,293.987488,297.549988,229.190323,7336552
2013-06-25,297.500000,298.356262,293.125000,296.737488,228.564407,5790640
2013-06-26,298.950012,301.825012,296.456238,299.924988,231.019638,5567232
2013-06-27,302.625000,312.493744,301.575012,310.350006,239.049606,10670944
2013-06-28,308.899994,313.468750,303.000000,312.356262,240.594925,11707392
2013-07-01,308.625000,309.187500,305.137512,306.375000,235.987839,4209080
2013-07-02,306.012512,307.943756,300.000000,300.493744,231.457733,5110832
2013-07-03,300.125000,306.487488,299.075012,300.562500,231.510696,5349856
2013-07-04,304.125000,309.393738,302.500000,308.500000,237.624588,5210784
2013-07-05,308.375000,310.443756,304.837494,307.024994,236.488510,4337360
2013-07-08,310.625000,311.750000,307.562500,308.518738,237.639053,5415168
2013-07-09,310.125000,314.250000,310.125000,312.274994,240.532333,8611368
2013-07-10,313.125000,315.000000,311.625000,312.643738,240.816330,6865416
2013-07-11,316.875000,320.431244,313.718750,316.043762,243.435303,15704960
2013-07-12,347.643738,363.200012,343.750000,350.524994,269.994690,52873040
2013-07-15,348.131256,348.750000,341.037506,342.837494,264.073334,12874240
2013-07-16,337.756256,346.325012,335.131256,341.100006,262.735138,6301536
2013-07-17,341.456238,344.793762,341.456238,343.856262,264.858063,6575048
2013-07-18,344.250000,352.187500,342.356262,350.093750,269.662506,13078696
2013-07-19,350.375000,358.125000,350.375000,355.931244,274.158905,16402840
2013-07-22,352.774994,361.862488,352.750000,359.593750,276.980042,6751136
2013-07-23,361.250000,364.643738,361.250000,362.743744,279.406219,6168480
2013-07-24,360.000000,365.875000,360.000000,363.575012,280.046570,4875280
2013-07-25,363.625000,368.168762,362.625000,364.412506,280.691650,7177688
2013-07-26,366.250000,369.125000,362.825012,364.162506,280.499023,6899640
2013-07-29,363.750000,368.000000,363.750000,365.149994,281.259735,4362952
2013-07-30,366.375000,371.625000,366.375000,369.462494,284.581421,6336208
2013-07-31,371.125000,373.950012,366.024994,371.206238,285.924591,11807328
2013-08-01,373.500000,374.393738,369.593750,371.831238,286.405975,8690632
2013-08-02,373.125000,377.500000,372.637512,376.100006,289.694061,11962296
2013-08-05,374.850006,378.125000,374.562500,376.131256,289.718140,8502784
2013-08-06,376.000000,376.500000,368.881256,373.418762,287.628815,10031832
2013-08-07,371.875000,375.350006,368.906250,370.418762,285.318054,6503608
2013-08-08,367.500000,372.250000,367.500000,370.568756,285.433594,5765368
2013-08-12,372.000000,377.500000,371.375000,375.674988,289.366608,7594376
2013-08-13,376.012512,386.750000,376.000000,385.450012,296.895996,10334312
2013-08-14,383.750000,386.862488,380.318756,383.706238,295.552826,9211208
2013-08-16,377.500000,379.993744,370.956238,372.299988,286.766998,12087616
2013-08-19,373.762512,378.368744,368.868744,375.625000,289.328186,5259328
2013-08-20,377.500000,377.625000,372.812500,375.831238,289.487061,10362056
2013-08-21,374.350006,374.350006,365.262512,369.843750,284.875153,7526584
2013-08-22,373.625000,379.556244,370.500000,377.524994,290.791656,10965816
2013-08-23,375.625000,377.493744,372.787506,375.087494,288.914154,5498864
2013-08-26,377.493744,381.231262,376.062500,378.837494,291.802612,5571544
2013-08-27,379.000000,385.000000,378.987488,382.006256,294.243439,8525552
2013-08-28,381.500000,391.250000,381.500000,389.531250,300.039551,14329696
2013-08-29,383.750000,390.868744,382.625000,388.075012,298.917877,20086288
2013-08-30,386.500000,390.362488,379.687500,388.231262,299.038269,12678560
2013-09-02,384.637512,390.950012,383.075012,385.737488,297.117371,5125040
2013-09-03,384.000000,386.812500,377.100006,379.212494,292.091492,6267312
2013-09-04,382.462494,392.487488,381.950012,389.087494,299.697754,8979400
2013-09-05,387.087494,387.087494,374.387512,375.600006,289.308899,9457072
2013-09-06,375.737488,383.987488,375.737488,378.631256,291.643768,13465928
2013-09-10,379.000000,398.500000,379.000000,394.862488,304.146057,21879136
2013-09-11,393.125000,396.618744,388.468750,389.887512,300.313995,9145680
2013-09-12,388.125000,389.887512,381.000000,383.231262,295.187012,6957440
2013-09-13,382.531250,383.231262,376.662506,378.506256,291.547516,9255384
2013-09-16,378.125000,382.243744,372.512512,374.174988,288.211304,6332184
2013-09-17,377.125000,378.743744,373.875000,377.825012,291.022766,8027280
2013-09-18,378.125000,378.656250,375.625000,377.143738,290.498047,7439816
2013-09-19,374.875000,379.375000,374.037506,377.375000,290.676117,15327808
2013-09-20,375.000000,379.000000,372.937500,374.393738,288.379822,7991712
2013-09-23,375.625000,380.493744,375.131256,377.424988,290.714630,8886376
2013-09-24,378.750000,378.875000,374.612488,376.887512,290.300629,11752256
2013-09-25,378.975006,379.375000,374.081238,376.206238,289.775879,8080776
2013-09-26,379.250000,379.606262,375.125000,376.537506,290.031067,10682440
2013-09-27,378.000000,381.375000,373.875000,375.825012,289.482300,5701568
2013-09-30,377.524994,381.875000,374.693756,376.625000,290.098419,8679184
2013-10-01,378.750000,379.787506,375.375000,376.875000,290.291046,5310216
2013-10-03,379.375000,380.875000,377.500000,379.643738,292.423645,14686712
2013-10-04,378.281250,379.875000,375.625000,377.049988,290.425781,7352816
2013-10-07,376.875000,379.968750,375.799988,377.731262,290.950470,9795344
2013-10-08,380.037506,381.500000,377.787506,379.268738,292.134796,17982912
2013-10-09,378.375000,391.424988,376.250000,388.731262,299.423401,17371792
2013-10-10,390.637512,395.118744,386.343750,390.950012,301.132446,17434688
2013-10-11,416.875000,417.250000,394.600006,409.312500,315.276245,41290600
2013-10-14,407.000000,416.943756,407.000000,415.543762,320.075958,12231712
2013-10-15,415.500000,420.881256,414.100006,419.350006,323.007721,9221320
2013-10-17,416.274994,419.737488,407.500000,408.562500,316.585938,11513008
2013-10-18,410.750000,415.487488,407.625000,414.318756,321.046295,10944776
2013-10-21,416.625000,422.212494,408.137512,416.931244,323.070679,9383368
2013-10-22,417.250000,420.524994,415.674988,417.793762,323.739014,7208760
2013-10-23,415.000000,417.350006,409.875000,415.600006,322.039124,6561584
